role,speech_id,seg_index,pysent_label,pysent_pos,pysent_neg,pysent_neu,pysent_polarity
ST,31-03-04-m-051,14,NEG,0.0056,0.5456,0.4488,-0.5401
ST,31-03-04-m-051,15,NEU,0.0645,0.126,0.8095,-0.0615
ST,31-03-04-m-051,16,NEU,0.0208,0.0452,0.934,-0.0244
ST,31-03-04-m-051,17,POS,0.8709,0.0019,0.1272,0.869
ST,31-03-04-m-051,18,NEU,0.0473,0.0155,0.9372,0.0318
ST,31-03-04-m-051,19,NEG,0.0024,0.906,0.0915,-0.9036
ST,31-03-04-m-051,20,NEU,0.4749,0.0118,0.5133,0.463
ST,31-03-04-m-051,21,NEU,0.2215,0.0038,0.7747,0.2176
ST,31-03-04-m-051,22,POS,0.9722,0.0014,0.0264,0.9709
ST,31-03-04-m-051,23,NEU,0.2841,0.0058,0.7102,0.2783
ST,31-03-04-m-051,24,NEU,0.0703,0.0029,0.9268,0.0674
ST,31-03-04-m-051,25,POS,0.9186,0.001,0.0804,0.9176
ST,31-03-04-m-051,26,POS,0.6306,0.002,0.3675,0.6286
ST,31-03-04-m-051,27,NEU,0.0058,0.2698,0.7244,-0.264
ST,31-03-04-m-051,28,NEU,0.0743,0.003,0.9227,0.0713
ST,31-03-04-m-051,29,POS,0.7693,0.002,0.2287,0.7674
ST,31-03-04-m-051,30,POS,0.9327,0.0014,0.0659,0.9313
ST,31-03-04-m-051,31,NEU,0.0181,0.0094,0.9725,0.0086
ST,31-03-04-m-051,32,NEU,0.0169,0.0073,0.9759,0.0096
ST,31-03-04-m-051,33,POS,0.992,0.0018,0.0062,0.9903
ST,31-03-04-m-051,34,POS,0.879,0.0017,0.1193,0.8773
ST,31-03-04-m-051,35,NEU,0.0077,0.1764,0.8158,-0.1687
ST,31-03-04-m-051,36,NEG,0.0045,0.8747,0.1208,-0.8703
ST,31-03-04-m-051,37,NEG,0.0057,0.9302,0.0641,-0.9246
ST,31-03-04-m-051,38,NEU,0.036,0.0233,0.9407,0.0127
ST,31-03-04-m-051,39,NEU,0.0567,0.0059,0.9374,0.0508
ST,31-03-04-m-051,40,NEU,0.0092,0.2227,0.7681,-0.2134
ST,31-03-04-m-051,41,NEG,0.0062,0.6328,0.3611,-0.6266
ST,31-03-04-m-051,42,POS,0.8313,0.0021,0.1667,0.8292
ST,31-03-04-m-051,43,NEU,0.2265,0.0057,0.7678,0.2209
ST,31-03-04-m-051,44,NEU,0.0881,0.0241,0.8878,0.064
ST,31-03-04-m-051,45,NEU,0.1331,0.0033,0.8636,0.1299
ST,31-03-04-m-051,46,NEU,0.0165,0.1169,0.8666,-0.1004
ST,31-03-04-m-051,47,POS,0.5467,0.0023,0.451,0.5444
ST,31-03-04-m-051,48,NEU,0.2953,0.0286,0.6762,0.2667
ST,31-03-04-m-051,49,NEU,0.0085,0.0643,0.9272,-0.0558
ST,31-03-04-m-051,50,NEU,0.0167,0.0086,0.9747,0.0081
ST,31-03-04-m-051,51,NEU,0.4729,0.0113,0.5158,0.4615
ST,31-03-04-m-051,52,NEU,0.0164,0.0104,0.9732,0.006
ST,31-03-04-m-051,53,NEU,0.024,0.0063,0.9697,0.0177
ST,31-03-04-m-051,54,NEU,0.0175,0.0082,0.9743,0.0092
ST,31-03-04-m-051,55,NEU,0.0111,0.0167,0.9722,-0.0057
ST,31-03-04-m-051,56,NEG,0.0036,0.7764,0.22,-0.7728
ST,31-03-04-m-051,57,NEU,0.0191,0.0084,0.9725,0.0107
ST,31-03-04-m-051,58,NEU,0.0332,0.0056,0.9612,0.0275
ST,31-03-04-m-051,59,NEU,0.0084,0.3504,0.6412,-0.3419
ST,31-03-04-m-051,60,NEU,0.0386,0.0053,0.9561,0.0333
ST,31-03-04-m-051,61,NEU,0.0945,0.003,0.9025,0.0915
ST,31-03-04-m-051,62,NEU,0.032,0.0122,0.9557,0.0198
ST,31-03-04-m-051,63,NEU,0.0724,0.012,0.9156,0.0605
ST,31-03-04-m-051,64,NEU,0.3822,0.0046,0.6132,0.3776
ST,31-03-04-m-051,65,POS,0.941,0.0022,0.0568,0.9388
ST,31-03-04-m-051,66,NEU,0.0908,0.011,0.8982,0.0798
ST,31-03-04-m-051,67,NEU,0.2925,0.0326,0.6749,0.2599
ST,31-03-04-m-051,68,NEG,0.005,0.8017,0.1933,-0.7967
ST,31-03-04-m-051,69,NEU,0.2042,0.0024,0.7934,0.2018
ST,31-03-04-m-051,70,POS,0.7672,0.0023,0.2304,0.7649
ST,31-03-04-m-051,71,POS,0.5417,0.036,0.4223,0.5056
ST,31-03-04-m-051,72,POS,0.842,0.0016,0.1564,0.8404
ST,31-03-04-m-051,73,NEU,0.2931,0.0022,0.7047,0.2908
ST,31-03-04-m-051,74,POS,0.927,0.0016,0.0715,0.9254
ST,31-03-04-m-051,75,NEU,0.0918,0.0045,0.9038,0.0873
ST,31-03-04-m-051,76,NEU,0.0221,0.1151,0.8628,-0.0931
ST,31-03-04-m-051,77,NEU,0.152,0.0075,0.8406,0.1445
ST,31-03-04-m-051,78,NEU,0.2621,0.0022,0.7357,0.2598
ST,31-03-04-m-051,79,NEU,0.0101,0.2319,0.758,-0.2218
ST,31-03-04-m-051,80,NEU,0.1482,0.0098,0.842,0.1385
ST,31-03-04-m-051,81,POS,0.5528,0.0036,0.4435,0.5492
ST,31-03-04-m-051,82,POS,0.9823,0.0012,0.0165,0.9811
ST,31-03-04-m-051,83,POS,0.89,0.002,0.108,0.888
ST,31-03-04-m-051,84,POS,0.8594,0.003,0.1376,0.8564
ST,31-03-04-m-051,85,NEU,0.1353,0.0025,0.8622,0.1328
ST,31-03-04-m-051,86,NEU,0.4843,0.0037,0.512,0.4806
ST,31-03-04-m-051,87,POS,0.9403,0.0015,0.0582,0.9388
ST,31-03-04-m-051,88,NEU,0.0473,0.0076,0.9452,0.0397
ST,31-03-04-m-051,89,NEU,0.057,0.0029,0.9401,0.0541
ST,31-03-04-m-051,90,POS,0.7621,0.0019,0.236,0.7602
ST,31-03-04-m-051,91,POS,0.9175,0.0014,0.081,0.9161
ST,31-03-04-m-051,92,POS,0.6529,0.0035,0.3436,0.6494
ST,31-03-04-m-051,93,NEU,0.1143,0.0023,0.8834,0.1119
ST,31-03-04-m-051,94,NEU,0.0816,0.0031,0.9153,0.0786
ST,31-03-04-m-051,95,NEU,0.3367,0.0022,0.6611,0.3346
ST,31-03-04-m-051,96,POS,0.9446,0.0014,0.0539,0.9432
ST,31-03-04-m-051,97,POS,0.6709,0.0028,0.3263,0.6682
ST,31-03-04-m-051,98,NEU,0.0803,0.0043,0.9155,0.076
ST,31-03-04-m-051,99,NEU,0.4178,0.0042,0.578,0.4137
ST,31-03-04-m-051,100,NEU,0.4304,0.002,0.5677,0.4284
ST,31-03-04-m-051,101,NEU,0.2325,0.003,0.7645,0.2295
ST,31-03-04-m-051,102,NEU,0.0109,0.0852,0.9039,-0.0743
ST,31-03-04-m-051,103,NEU,0.3044,0.0043,0.6913,0.3
ST,31-03-04-m-051,104,NEU,0.0285,0.0055,0.9661,0.023
ST,31-03-04-m-051,105,NEU,0.1582,0.0038,0.8379,0.1544
ST,31-03-04-m-051,106,POS,0.6091,0.0108,0.3801,0.5983
ST,31-03-04-m-051,107,POS,0.5673,0.0023,0.4304,0.565
ST,31-03-04-m-051,108,POS,0.9536,0.0012,0.0452,0.9524
ST,31-03-04-m-051,109,POS,0.9605,0.0013,0.0382,0.9592
ST,31-03-04-m-051,110,POS,0.9913,0.0016,0.0071,0.9896
ST,31-03-04-m-051,111,NEU,0.1572,0.0022,0.8405,0.155
ST,31-03-04-m-051,112,NEU,0.1762,0.0033,0.8205,0.1729
ST,31-03-04-m-051,113,POS,0.8291,0.0018,0.169,0.8273
ST,31-03-04-m-051,114,POS,0.5284,0.0327,0.4388,0.4957
TT,10-03-04-m-005,0,POS,0.9059,0.013,0.0812,0.8929
TT,10-03-04-m-005,1,POS,0.9409,0.0033,0.0558,0.9376
TT,10-03-04-m-005,2,NEU,0.232,0.0496,0.7184,0.1823
TT,10-03-04-m-005,3,NEU,0.2815,0.0351,0.6834,0.2465
TT,10-03-04-m-005,4,POS,0.5355,0.0619,0.4026,0.4736
TT,10-03-04-m-005,5,NEU,0.0402,0.098,0.8618,-0.0577
TT,10-03-04-m-005,6,POS,0.9414,0.0044,0.0542,0.937
TT,10-03-04-m-005,7,NEU,0.2309,0.0877,0.6814,0.1432
TT,10-03-04-m-005,8,NEU,0.0654,0.0604,0.8742,0.0051
TT,10-03-04-m-005,9,NEU,0.0437,0.0597,0.8966,-0.016
TT,10-03-04-m-005,10,NEU,0.0662,0.0347,0.8991,0.0315
TT,10-03-04-m-005,11,NEU,0.1539,0.0596,0.7865,0.0942
TT,10-03-04-m-005,12,NEU,0.106,0.0615,0.8324,0.0445
TT,10-03-04-m-005,13,NEG,0.009,0.5897,0.4013,-0.5807
TT,10-03-04-m-005,14,NEU,0.094,0.0252,0.8808,0.0688
TT,10-03-04-m-005,15,NEU,0.1685,0.0364,0.7951,0.132
TT,10-03-04-m-005,16,NEU,0.136,0.0194,0.8445,0.1166
TT,10-03-04-m-005,17,NEU,0.1531,0.0662,0.7808,0.0869
TT,10-03-04-m-005,18,NEU,0.3218,0.0494,0.6288,0.2725
TT,10-03-04-m-005,19,NEU,0.4667,0.0259,0.5074,0.4408
TT,10-03-04-m-005,20,POS,0.9647,0.0032,0.0322,0.9615
TT,10-03-04-m-005,21,POS,0.4952,0.0163,0.4886,0.4789
TT,10-03-04-m-005,22,NEU,0.2062,0.1655,0.6284,0.0407
TT,10-03-04-m-005,23,POS,0.8352,0.0143,0.1506,0.8209
TT,10-03-04-m-005,24,POS,0.5706,0.0336,0.3959,0.537
TT,10-03-04-m-005,25,POS,0.977,0.0029,0.0201,0.9741
TT,10-03-04-m-005,26,POS,0.7338,0.0171,0.2491,0.7167
TT,10-03-04-m-005,27,POS,0.7975,0.0117,0.1908,0.7858
TT,10-03-04-m-005,28,NEG,0.004,0.9384,0.0576,-0.9344
TT,10-03-04-m-005,29,NEU,0.0788,0.1238,0.7974,-0.045
TT,10-03-04-m-005,30,NEU,0.4843,0.0156,0.5001,0.4687
TT,10-03-04-m-005,31,NEU,0.2196,0.0826,0.6978,0.137
TT,10-03-04-m-005,32,NEU,0.3592,0.052,0.5888,0.3072
TT,10-03-04-m-005,33,POS,0.6249,0.0184,0.3567,0.6066
TT,10-03-04-m-005,34,NEU,0.036,0.4639,0.5001,-0.4278
TT,10-03-04-m-005,35,NEU,0.0296,0.0696,0.9009,-0.04
TT,10-03-04-m-005,36,NEU,0.0646,0.2417,0.6938,-0.1771
TT,10-03-04-m-005,37,POS,0.5058,0.0299,0.4643,0.476
TT,10-03-04-m-005,38,NEU,0.1938,0.1252,0.681,0.0686
TT,10-03-04-m-005,39,NEU,0.0679,0.1597,0.7724,-0.0918
TT,10-03-04-m-005,40,NEU,0.0327,0.06,0.9073,-0.0272
TT,10-03-04-m-005,41,POS,0.4925,0.0352,0.4723,0.4574
TT,10-03-04-m-005,42,POS,0.7635,0.0174,0.2191,0.7461
TT,10-03-04-m-005,43,NEU,0.031,0.259,0.71,-0.228
TT,10-03-04-m-005,44,NEU,0.4231,0.0926,0.4844,0.3305
TT,10-03-04-m-005,45,NEG,0.0307,0.6599,0.3094,-0.6292
TT,10-03-04-m-005,46,NEG,0.0275,0.5973,0.3752,-0.5697
TT,10-03-04-m-005,47,NEG,0.0095,0.854,0.1365,-0.8445
TT,10-03-04-m-005,48,NEG,0.0072,0.8888,0.104,-0.8816
TT,10-03-04-m-005,49,NEU,0.025,0.219,0.7559,-0.194
TT,10-03-04-m-005,50,NEG,0.0137,0.7644,0.2219,-0.7507
TT,10-03-04-m-005,51,POS,0.5061,0.0655,0.4284,0.4406
TT,10-03-04-m-005,52,POS,0.682,0.0222,0.2957,0.6598
TT,10-03-04-m-005,53,POS,0.7616,0.023,0.2154,0.7386
TT,10-03-04-m-005,54,POS,0.8033,0.0085,0.1882,0.7948
TT,10-03-04-m-005,55,POS,0.6574,0.0255,0.3171,0.632
TT,10-03-04-m-005,56,POS,0.5199,0.0192,0.461,0.5007
TT,10-03-04-m-005,57,POS,0.7943,0.0119,0.1937,0.7824
TT,10-03-04-m-005,58,POS,0.5677,0.0142,0.4181,0.5535
TT,10-03-04-m-005,59,NEU,0.335,0.1689,0.4961,0.1662
TT,10-03-04-m-006,0,POS,0.6499,0.0651,0.285,0.5849
TT,10-03-04-m-006,1,NEU,0.1917,0.1544,0.6539,0.0373
TT,10-03-04-m-006,2,NEG,0.0218,0.6423,0.3359,-0.6205
TT,10-03-04-m-006,3,POS,0.6201,0.0306,0.3493,0.5895
TT,10-03-04-m-006,4,NEU,0.4357,0.0512,0.5131,0.3845
TT,10-03-04-m-006,5,NEU,0.4173,0.0729,0.5098,0.3443
TT,10-03-04-m-006,6,NEG,0.0496,0.5096,0.4408,-0.46
TT,10-03-04-m-006,7,POS,0.5859,0.0219,0.3921,0.564
TT,10-03-04-m-006,8,POS,0.5131,0.0874,0.3994,0.4257
TT,10-03-04-m-006,9,NEU,0.07,0.2941,0.636,-0.2241
TT,10-03-04-m-006,10,POS,0.8826,0.0195,0.0979,0.8632
TT,10-03-04-m-006,11,POS,0.7687,0.0137,0.2176,0.7551
TT,10-03-04-m-006,12,NEU,0.3077,0.0469,0.6454,0.2607
TT,10-03-04-m-006,13,NEU,0.1515,0.1382,0.7103,0.0132
TT,10-03-04-m-006,14,NEG,0.0129,0.7104,0.2766,-0.6975
TT,10-03-04-m-006,15,NEG,0.0041,0.9426,0.0534,-0.9385
TT,10-03-04-m-006,16,NEG,0.0157,0.6003,0.384,-0.5846
TT,10-03-04-m-006,17,NEU,0.22,0.063,0.717,0.157
TT,10-03-04-m-006,18,NEG,0.0568,0.4778,0.4654,-0.4211
TT,10-03-04-m-006,19,NEU,0.0536,0.2102,0.7362,-0.1565
TT,10-03-04-m-006,20,NEG,0.0125,0.8666,0.121,-0.8541
TT,10-03-04-m-006,21,NEG,0.0044,0.9297,0.0659,-0.9253
TT,10-03-04-m-006,22,NEG,0.0056,0.9047,0.0897,-0.8991
TT,10-03-04-m-006,23,NEG,0.0041,0.9421,0.0538,-0.938
TT,10-03-04-m-006,24,NEG,0.0444,0.5371,0.4186,-0.4927
TT,10-03-04-m-006,25,NEU,0.0955,0.216,0.6885,-0.1205
TT,10-03-04-m-006,26,POS,0.4945,0.0152,0.4904,0.4793
TT,10-03-04-m-006,27,NEG,0.0263,0.5006,0.4731,-0.4743
TT,10-03-04-m-006,28,NEG,0.0042,0.8892,0.1066,-0.8849
TT,10-03-04-m-006,29,NEU,0.1182,0.064,0.8178,0.0541
TT,10-03-04-m-006,30,NEU,0.2389,0.0677,0.6934,0.1712
TT,10-03-04-m-006,31,NEU,0.0202,0.4093,0.5704,-0.3891
TT,10-03-04-m-006,32,NEG,0.0083,0.7787,0.213,-0.7705
TT,10-03-04-m-006,33,NEU,0.2064,0.0389,0.7546,0.1675
TT,10-03-04-m-006,34,NEG,0.0354,0.611,0.3536,-0.5755
TT,10-03-04-m-006,35,NEU,0.0594,0.4134,0.5272,-0.354
TT,10-03-04-m-006,36,NEU,0.0293,0.4595,0.5113,-0.4302
TT,10-03-04-m-006,37,NEU,0.1726,0.0316,0.7958,0.141
TT,10-03-04-m-006,38,NEU,0.3193,0.0259,0.6548,0.2935
TT,10-03-04-m-006,39,NEG,0.011,0.7776,0.2113,-0.7666
TT,10-03-04-m-006,40,NEU,0.127,0.119,0.754,0.008
TT,10-03-04-m-006,41,NEU,0.2732,0.0409,0.6859,0.2323
TT,10-03-04-m-006,42,NEU,0.2776,0.0758,0.6466,0.2018
TT,10-03-04-m-006,43,NEG,0.0136,0.7647,0.2216,-0.7511
TT,10-03-04-m-006,44,NEU,0.1368,0.0552,0.808,0.0815
TT,10-03-04-m-006,45,POS,0.9435,0.0057,0.0508,0.9378
TT,10-03-04-m-006,46,NEU,0.335,0.1689,0.4961,0.1662
TT,11-02-04-m-045,0,POS,0.6499,0.0651,0.285,0.5849
TT,11-02-04-m-045,1,NEU,0.1236,0.1918,0.6846,-0.0682
TT,11-02-04-m-045,2,NEG,0.0115,0.8483,0.1403,-0.8368
TT,11-02-04-m-045,3,POS,0.5501,0.041,0.4089,0.5091
TT,11-02-04-m-045,4,NEU,0.0542,0.1518,0.794,-0.0976
TT,11-02-04-m-045,5,NEU,0.1192,0.0374,0.8434,0.0818
TT,11-02-04-m-045,6,NEG,0.0036,0.935,0.0614,-0.9314
TT,11-02-04-m-045,7,NEU,0.352,0.1364,0.5116,0.2155
TT,11-02-04-m-045,8,NEG,0.0042,0.9646,0.0312,-0.9604
TT,11-02-04-m-045,9,NEU,0.0178,0.4266,0.5556,-0.4088
TT,11-02-04-m-045,10,NEU,0.1269,0.0991,0.774,0.0277
TT,11-02-04-m-045,11,NEU,0.0319,0.4776,0.4906,-0.4457
TT,11-02-04-m-045,12,NEU,0.2011,0.2778,0.5211,-0.0767
TT,11-02-04-m-045,13,NEU,0.0361,0.2275,0.7364,-0.1914
TT,11-02-04-m-045,14,NEU,0.0715,0.064,0.8645,0.0075
TT,11-02-04-m-045,15,NEU,0.2455,0.0373,0.7172,0.2082
TT,11-02-04-m-045,16,NEU,0.3273,0.1092,0.5635,0.2181
TT,11-02-04-m-046,0,POS,0.7846,0.0362,0.1792,0.7484
TT,11-02-04-m-046,1,NEU,0.07,0.0138,0.9162,0.0561
TT,11-02-04-m-046,2,POS,0.4755,0.0611,0.4634,0.4143
TT,11-02-04-m-046,3,NEU,0.0842,0.2248,0.6911,-0.1406
TT,11-02-04-m-046,4,NEU,0.2898,0.0405,0.6697,0.2494
TT,11-02-04-m-046,5,NEU,0.2078,0.2128,0.5794,-0.0051
TT,11-02-04-m-046,6,NEU,0.4085,0.0973,0.4943,0.3112
TT,11-02-04-m-046,7,NEU,0.2904,0.0643,0.6454,0.2261
TT,11-02-04-m-046,8,NEG,0.0035,0.9589,0.0376,-0.9554
TT,11-02-04-m-046,9,NEU,0.2842,0.0852,0.6306,0.1989
TT,11-02-04-m-046,10,NEU,0.2153,0.1412,0.6434,0.0741
TT,11-02-04-m-046,11,POS,0.7265,0.0136,0.26,0.7129
TT,11-02-04-m-046,12,NEU,0.105,0.1582,0.7368,-0.0532
TT,11-02-04-m-046,13,NEU,0.1028,0.1525,0.7447,-0.0497
TT,11-02-04-m-046,14,NEU,0.2349,0.1153,0.6499,0.1196
TT,11-02-04-m-046,15,NEU,0.0695,0.1134,0.8171,-0.0439
TT,11-02-04-m-046,16,NEU,0.0993,0.2083,0.6923,-0.109
TT,11-02-04-m-046,17,NEU,0.3002,0.037,0.6628,0.2632
TT,11-02-04-m-046,18,NEU,0.0773,0.0756,0.8471,0.0018
TT,11-02-04-m-046,19,NEU,0.0484,0.3615,0.5901,-0.313
TT,11-02-04-m-046,20,NEU,0.0165,0.4367,0.5468,-0.4202
TT,11-02-04-m-046,21,POS,0.5574,0.0663,0.3762,0.4911
TT,11-02-04-m-046,22,NEU,0.1797,0.1041,0.7162,0.0756
TT,11-02-04-m-046,23,NEU,0.2431,0.1207,0.6363,0.1224
TT,11-02-04-m-046,24,NEU,0.2425,0.0915,0.6659,0.151
TT,11-02-04-m-046,25,NEU,0.0575,0.3403,0.6022,-0.2828
TT,11-02-04-m-046,26,NEU,0.3172,0.0888,0.594,0.2284
TT,11-02-04-m-046,27,POS,0.8045,0.0163,0.1791,0.7882
TT,11-02-04-m-046,28,NEU,0.4076,0.1042,0.4882,0.3033
TT,11-02-04-m-046,29,POS,0.5636,0.053,0.3834,0.5106
TT,11-02-04-m-046,30,POS,0.6513,0.0865,0.2622,0.5648
TT,11-02-04-m-046,31,NEU,0.3872,0.0784,0.5343,0.3088
TT,11-02-04-m-046,32,POS,0.6338,0.0246,0.3415,0.6092
TT,11-02-04-m-046,33,NEG,0.0146,0.7013,0.2842,-0.6867
TT,11-02-04-m-046,34,NEU,0.0664,0.0884,0.8452,-0.0221
TT,11-02-04-m-046,35,NEU,0.0178,0.3994,0.5829,-0.3816
TT,11-02-04-m-046,36,NEU,0.1272,0.0932,0.7796,0.034
TT,11-02-04-m-046,37,POS,0.5745,0.0347,0.3908,0.5398
TT,11-02-04-m-046,38,NEU,0.1416,0.0364,0.822,0.1052
TT,11-02-04-m-046,39,NEU,0.2212,0.0451,0.7337,0.1762
TT,11-02-04-m-047,0,POS,0.7846,0.0362,0.1792,0.7484
TT,11-02-04-m-047,1,POS,0.928,0.0083,0.0637,0.9197
TT,11-02-04-m-047,2,NEU,0.0381,0.1959,0.766,-0.1578
TT,11-02-04-m-047,3,NEU,0.3267,0.1432,0.5301,0.1834
TT,11-02-04-m-047,4,NEG,0.011,0.9108,0.0782,-0.8998
TT,11-02-04-m-047,5,NEG,0.0077,0.9076,0.0848,-0.8999
TT,11-02-04-m-047,6,NEU,0.0338,0.2084,0.7579,-0.1746
TT,11-02-04-m-047,7,NEU,0.0414,0.3856,0.5731,-0.3442
TT,11-02-04-m-047,8,NEU,0.0455,0.1542,0.8003,-0.1088
TT,11-02-04-m-047,9,NEG,0.0041,0.9477,0.0483,-0.9436
TT,11-02-04-m-047,10,POS,0.6598,0.0406,0.2996,0.6193
TT,11-02-04-m-047,11,NEG,0.0116,0.9147,0.0738,-0.9031
TT,11-02-04-m-047,12,NEU,0.0785,0.3597,0.5618,-0.2811
TT,11-02-04-m-047,13,NEG,0.0111,0.7872,0.2017,-0.7761
TT,11-02-04-m-047,14,POS,0.4628,0.0803,0.4569,0.3825
TT,11-02-04-m-047,15,NEU,0.3302,0.0335,0.6363,0.2966
TT,11-02-04-m-047,16,NEU,0.0985,0.1873,0.7142,-0.0888
TT,11-02-04-m-047,17,NEU,0.0529,0.2588,0.6883,-0.2058
TT,11-02-04-m-047,18,NEU,0.2985,0.1191,0.5824,0.1794
TT,11-02-04-m-047,19,NEU,0.1301,0.1568,0.7131,-0.0268
TT,11-02-04-m-047,20,NEU,0.1305,0.162,0.7076,-0.0315
TT,11-02-04-m-047,21,NEU,0.1914,0.0826,0.7261,0.1088
TT,11-02-04-m-047,22,POS,0.8276,0.0087,0.1637,0.8189
TT,11-02-04-m-047,23,NEU,0.2579,0.0861,0.656,0.1718
TT,11-02-04-m-047,24,POS,0.483,0.0462,0.4708,0.4367
TT,11-02-04-m-047,25,POS,0.6425,0.0969,0.2606,0.5456
TT,11-02-04-m-047,26,NEU,0.2511,0.0366,0.7123,0.2145
TT,11-02-04-m-047,27,NEG,0.0129,0.8772,0.1099,-0.8643
TT,11-02-04-m-047,28,NEU,0.3567,0.0411,0.6021,0.3156
TT,11-02-04-m-047,29,POS,0.8151,0.0147,0.1702,0.8004
TT,11-02-04-m-047,30,NEU,0.0763,0.0393,0.8844,0.0369
TT,11-02-04-m-047,31,NEU,0.1638,0.0986,0.7376,0.0652
TT,11-02-04-m-047,32,NEU,0.0909,0.0612,0.848,0.0297
TT,11-02-04-m-047,33,POS,0.4813,0.05,0.4687,0.4313
TT,11-02-04-m-047,34,NEU,0.1333,0.1947,0.672,-0.0614
TT,11-02-04-m-047,35,NEU,0.1651,0.187,0.6479,-0.0219
TT,11-02-04-m-047,36,NEU,0.2345,0.1147,0.6508,0.1198
TT,11-02-04-m-047,37,NEU,0.0261,0.1441,0.8298,-0.1181
TT,11-02-04-m-047,38,POS,0.7807,0.0115,0.2077,0.7692
TT,11-02-04-m-047,39,POS,0.702,0.0213,0.2767,0.6807
TT,11-02-04-m-047,40,NEG,0.095,0.4622,0.4428,-0.3671
TT,11-02-04-m-047,41,NEU,0.1762,0.0651,0.7587,0.1112
TT,11-02-04-m-047,42,POS,0.541,0.0594,0.3997,0.4816
TT,11-02-04-m-047,43,NEU,0.4031,0.0942,0.5027,0.3089
TT,11-02-04-m-047,44,POS,0.5648,0.0177,0.4175,0.5471
TT,11-02-04-m-047,45,POS,0.9643,0.0041,0.0316,0.9602
TT,11-02-04-m-051,0,POS,0.7846,0.0362,0.1792,0.7484
TT,11-02-04-m-051,1,POS,0.4958,0.038,0.4662,0.4578
TT,11-02-04-m-051,2,NEG,0.0258,0.6163,0.3579,-0.5904
TT,11-02-04-m-051,3,NEU,0.3524,0.1289,0.5187,0.2235
TT,11-02-04-m-051,4,NEU,0.1093,0.0674,0.8233,0.0419
TT,11-02-04-m-051,5,NEU,0.0426,0.3597,0.5977,-0.3172
TT,11-02-04-m-051,6,NEU,0.0281,0.3398,0.632,-0.3117
TT,11-02-04-m-051,7,NEU,0.05,0.1215,0.8285,-0.0716
TT,11-02-04-m-051,8,NEU,0.0329,0.3704,0.5966,-0.3375
TT,11-02-04-m-051,9,NEU,0.0736,0.1216,0.8049,-0.048
TT,11-02-04-m-051,10,POS,0.5413,0.1069,0.3518,0.4345
TT,11-02-04-m-051,11,NEU,0.1761,0.1199,0.704,0.0563
TT,11-02-04-m-051,12,NEU,0.1886,0.1544,0.657,0.0342
TT,11-02-04-m-051,13,NEU,0.335,0.1689,0.4961,0.1662
TT,11-02-04-m-053,0,POS,0.7846,0.0362,0.1792,0.7484
TT,11-02-04-m-053,1,NEG,0.0191,0.7705,0.2104,-0.7514
TT,11-02-04-m-053,2,NEG,0.0043,0.9176,0.0781,-0.9134
TT,11-02-04-m-053,3,NEG,0.0026,0.9808,0.0166,-0.9782
TT,11-02-04-m-053,4,NEG,0.0191,0.8825,0.0983,-0.8634
TT,11-02-04-m-053,5,NEU,0.0806,0.2827,0.6367,-0.2022
TT,11-02-04-m-053,6,NEG,0.0188,0.8238,0.1574,-0.805
TT,11-02-04-m-053,7,NEG,0.0064,0.9167,0.0769,-0.9103
TT,11-02-04-m-053,8,NEG,0.0218,0.5165,0.4617,-0.4948
TT,11-02-04-m-053,9,NEG,0.0115,0.805,0.1835,-0.7935
TT,11-02-04-m-053,10,NEG,0.0245,0.7228,0.2527,-0.6984
TT,11-02-04-p-121,0,POS,0.7846,0.0362,0.1792,0.7484
TT,11-02-04-p-121,1,NEG,0.0425,0.6461,0.3113,-0.6036
TT,11-02-04-p-121,2,POS,0.6294,0.0302,0.3404,0.5992
TT,11-02-04-p-121,3,NEU,0.3052,0.0335,0.6614,0.2717
TT,11-02-04-p-121,4,POS,0.5014,0.0299,0.4687,0.4715
TT,11-02-04-p-121,5,NEU,0.0899,0.1669,0.7432,-0.0771
TT,11-02-04-p-121,6,NEU,0.263,0.0214,0.7156,0.2415
TT,11-02-04-p-121,7,POS,0.5426,0.0196,0.4378,0.5231
TT,11-02-04-p-121,8,NEU,0.0835,0.1031,0.8134,-0.0196
TT,11-02-04-p-121,9,POS,0.5955,0.0204,0.3841,0.5752
TT,11-02-04-p-121,10,POS,0.4955,0.0447,0.4597,0.4508
TT,11-02-04-p-121,11,POS,0.9666,0.003,0.0304,0.9635
TT,11-02-04-p-121,12,NEU,0.157,0.0838,0.7592,0.0732
TT,11-02-04-p-121,13,POS,0.8452,0.0062,0.1486,0.839
TT,11-02-04-p-121,14,NEU,0.2425,0.0272,0.7303,0.2153
TT,11-02-04-p-121,15,POS,0.61,0.0671,0.3229,0.5429
TT,11-02-04-p-121,16,NEU,0.2835,0.1265,0.5901,0.157
TT,11-02-04-p-121,17,NEG,0.0099,0.8713,0.1188,-0.8615
TT,11-02-04-p-121,18,NEG,0.0098,0.9066,0.0835,-0.8968
TT,11-02-04-p-121,19,NEG,0.0238,0.8865,0.0897,-0.8627
TT,11-02-04-p-121,20,NEG,0.0311,0.5865,0.3825,-0.5554
TT,11-02-04-p-121,21,NEU,0.0498,0.3317,0.6185,-0.2819
TT,11-02-04-p-121,22,NEU,0.0419,0.154,0.8042,-0.1121
TT,11-02-04-p-121,23,NEG,0.0373,0.5036,0.4591,-0.4664
TT,11-02-04-p-121,24,NEU,0.0326,0.2729,0.6945,-0.2403
